TRADEDATE,close,ret,date_raw,key_rate,inflation,inflation_target
2022-06-14,2289.75,0.0018507823164968,6.2022,9.5,15.9,4.0
2022-06-15,2318.96,0.0127568511846272,6.2022,9.5,15.9,4.0
2022-06-16,2369.75,0.0219020595439334,6.2022,9.5,15.9,4.0
2022-06-17,2353.98,-0.0066547104124907,6.2022,9.5,15.9,4.0
2022-06-20,2404.4,0.0214190434922982,6.2022,9.5,15.9,4.0
2022-06-21,2358.81,-0.0189610713691565,6.2022,9.5,15.9,4.0
2022-06-22,2373.52,0.0062361953696992,6.2022,9.5,15.9,4.0
2022-06-23,2404.54,0.0130691968047456,6.2022,9.5,15.9,4.0
2022-06-24,2391.51,-0.0054189158841191,6.2022,9.5,15.9,4.0
2022-06-27,2417.06,0.0106836266626524,6.2022,9.5,15.9,4.0
2022-06-28,2408.75,-0.0034380611155701,6.2022,9.5,15.9,4.0
2022-06-29,2378.55,-0.0125376232485728,6.2022,9.5,15.9,4.0
2022-06-30,2204.85,-0.0730276849340986,6.2022,9.5,15.9,4.0
2022-07-01,2206.61,0.0007982402431006,7.2022,8.0,15.1,4.0
2022-07-04,2204.66,-0.0008837084940248,7.2022,8.0,15.1,4.0
2022-07-05,2226.64,0.0099697912603304,7.2022,8.0,15.1,4.0
2022-07-06,2221.88,-0.0021377501526963,7.2022,8.0,15.1,4.0
2022-07-07,2226.65,0.0021468306119141,7.2022,8.0,15.1,4.0
2022-07-08,2222.51,-0.001859295354007,7.2022,8.0,15.1,4.0
2022-07-11,2162.34,-0.0270729940472709,7.2022,8.0,15.1,4.0
2022-07-12,2133.77,-0.0132125382687274,7.2022,8.0,15.1,4.0
2022-07-13,2073.68,-0.028161423208687,7.2022,8.0,15.1,4.0
2022-07-14,2063.3,-0.0050055939199874,7.2022,8.0,15.1,4.0
2022-07-15,2109.52,0.0224010080938301,7.2022,8.0,15.1,4.0
2022-07-18,2096.42,-0.0062099434942545,7.2022,8.0,15.1,4.0
2022-07-19,2071.28,-0.0119918718577384,7.2022,8.0,15.1,4.0
2022-07-20,2075.24,0.0019118612645319,7.2022,8.0,15.1,4.0
2022-07-21,2053.64,-0.0104084346870723,7.2022,8.0,15.1,4.0
2022-07-22,2096.75,0.02099199470209,7.2022,8.0,15.1,4.0
2022-07-25,2128.96,0.0153618695600334,7.2022,8.0,15.1,4.0
2022-07-26,2192.42,0.0298079813617917,7.2022,8.0,15.1,4.0
2022-07-27,2196.22,0.0017332445425601,7.2022,8.0,15.1,4.0
2022-07-28,2189.16,-0.003214614200763,7.2022,8.0,15.1,4.0
2022-07-29,2213.81,0.0112600266768989,7.2022,8.0,15.1,4.0
2022-08-01,2180.09,-0.0152316594468359,8.2022,8.0,14.3,4.0
2022-08-02,2137.3,-0.0196276300519703,8.2022,8.0,14.3,4.0
2022-08-03,2123.92,-0.0062602348757778,8.2022,8.0,14.3,4.0
2022-08-04,2116.58,-0.0034558740442202,8.2022,8.0,14.3,4.0
2022-08-05,2054.29,-0.0294295514462009,8.2022,8.0,14.3,4.0
2022-08-08,2088.4,0.0166042769034557,8.2022,8.0,14.3,4.0
2022-08-09,2136.8,0.0231756368511779,8.2022,8.0,14.3,4.0
2022-08-10,2151.5,0.0068794459004117,8.2022,8.0,14.3,4.0
2022-08-11,2133.11,-0.0085475249825702,8.2022,8.0,14.3,4.0
2022-08-12,2147.33,0.0066663228806764,8.2022,8.0,14.3,4.0
2022-08-15,2165.12,0.0082847070548075,8.2022,8.0,14.3,4.0
2022-08-16,2208.33,0.0199573233816139,8.2022,8.0,14.3,4.0
2022-08-17,2188.56,-0.0089524663433454,8.2022,8.0,14.3,4.0
2022-08-18,2194.31,0.0026272983148736,8.2022,8.0,14.3,4.0
2022-08-19,2195.16,0.0003873655044182,8.2022,8.0,14.3,4.0
2022-08-22,2228.11,0.0150102953771025,8.2022,8.0,14.3,4.0
2022-08-23,2260.08,0.0143484836924567,8.2022,8.0,14.3,4.0
2022-08-24,2248.22,-0.0052476018548016,8.2022,8.0,14.3,4.0
2022-08-25,2246.34,-0.0008362170961915,8.2022,8.0,14.3,4.0
2022-08-26,2268.89,0.0100385515994905,8.2022,8.0,14.3,4.0
2022-08-29,2296.33,0.0120940195425958,8.2022,8.0,14.3,4.0
2022-08-30,2306.62,0.0044810632618133,8.2022,8.0,14.3,4.0
2022-08-31,2400.08,0.0405181607720388,8.2022,8.0,14.3,4.0
2022-09-01,2445.77,0.0190368654378187,9.2022,7.5,13.68,4.0
2022-09-02,2471.45,0.0104997608115235,9.2022,7.5,13.68,4.0
2022-09-05,2488.44,0.0068745068684377,9.2022,7.5,13.68,4.0
2022-09-06,2425.33,-0.0253612705148608,9.2022,7.5,13.68,4.0
2022-09-07,2401.57,-0.0097966049980826,9.2022,7.5,13.68,4.0
2022-09-08,2390.27,-0.00470525531215,9.2022,7.5,13.68,4.0
2022-09-09,2426.06,0.0149732038639986,9.2022,7.5,13.68,4.0
2022-09-12,2449.65,0.0097235847423395,9.2022,7.5,13.68,4.0
2022-09-13,2446.89,-0.0011266915681833,9.2022,7.5,13.68,4.0
2022-09-14,2435.89,-0.0044955024541356,9.2022,7.5,13.68,4.0
2022-09-15,2446.59,0.0043926449880742,9.2022,7.5,13.68,4.0
2022-09-16,2435.18,-0.004663633874086,9.2022,7.5,13.68,4.0
2022-09-19,2430.54,-0.0019054032966762,9.2022,7.5,13.68,4.0
2022-09-20,2215.67,-0.0884042229298838,9.2022,7.5,13.68,4.0
2022-09-21,2130.71,-0.0383450604106206,9.2022,7.5,13.68,4.0
2022-09-22,2190.87,0.0282347198821049,9.2022,7.5,13.68,4.0
2022-09-23,2089.87,-0.0461004076006335,9.2022,7.5,13.68,4.0
2022-09-26,1933.35,-0.0748946106695631,9.2022,7.5,13.68,4.0
2022-09-27,1953.46,0.0104016344686683,9.2022,7.5,13.68,4.0
2022-09-28,1963.86,0.0053238868469278,9.2022,7.5,13.68,4.0
2022-09-29,1953.77,-0.0051378407829478,9.2022,7.5,13.68,4.0
2022-09-30,1957.31,0.0018118816442058,9.2022,7.5,13.68,4.0
2022-10-03,2041.96,0.0432481313639638,10.2022,7.5,12.63,4.0
2022-10-04,2046.42,0.0021841759877765,10.2022,7.5,12.63,4.0
2022-10-05,2029.88,-0.0080824073259643,10.2022,7.5,12.63,4.0
2022-10-06,2020.63,-0.0045569196208642,10.2022,7.5,12.63,4.0
2022-10-07,1944.75,-0.0375526444722685,10.2022,7.5,12.63,4.0
2022-10-10,1916.97,-0.0142846124180485,10.2022,7.5,12.63,4.0
2022-10-11,1949.46,0.0169486220441634,10.2022,7.5,12.63,4.0
2022-10-12,1951.65,0.0011233880151426,10.2022,7.5,12.63,4.0
2022-10-13,1955.2,0.0018189736889298,10.2022,7.5,12.63,4.0
2022-10-14,1950.98,-0.0021583469721767,10.2022,7.5,12.63,4.0
2022-10-17,2012.85,0.0317122676808576,10.2022,7.5,12.63,4.0
2022-10-18,2032.4,0.0097125965670568,10.2022,7.5,12.63,4.0
2022-10-19,1978.4,-0.0265695729187167,10.2022,7.5,12.63,4.0
2022-10-20,2025.51,0.0238121714516781,10.2022,7.5,12.63,4.0
2022-10-21,2043.71,0.0089853913335407,10.2022,7.5,12.63,4.0
2022-10-24,2063.95,0.0099035577454726,10.2022,7.5,12.63,4.0
2022-10-25,2130.65,0.0323166743380411,10.2022,7.5,12.63,4.0
2022-10-26,2120.58,-0.0047262572454416,10.2022,7.5,12.63,4.0
2022-10-27,2164.64,0.0207773345028245,10.2022,7.5,12.63,4.0
2022-10-28,2167.7,0.0014136299800429,10.2022,7.5,12.63,4.0
2022-10-31,2166.61,-0.0005028371084557,10.2022,7.5,12.63,4.0
2022-11-01,2174.35,0.0035724011243369,11.2022,7.5,11.98,4.0
2022-11-02,2173.84,-0.000234552854876,11.2022,7.5,11.98,4.0
2022-11-03,2155.92,-0.0082434769808266,11.2022,7.5,11.98,4.0
2022-11-07,2208.78,0.0245185350105756,11.2022,7.5,11.98,4.0
2022-11-08,2207.2,-0.0007153270131023,11.2022,7.5,11.98,4.0
2022-11-09,2166.56,-0.0184124682856107,11.2022,7.5,11.98,4.0
2022-11-10,2210.02,0.0200594490805701,11.2022,7.5,11.98,4.0
2022-11-11,2217.44,0.0033574356793151,11.2022,7.5,11.98,4.0
2022-11-14,2244.77,0.0123250234504652,11.2022,7.5,11.98,4.0
2022-11-15,2223.26,-0.0095822734623145,11.2022,7.5,11.98,4.0
2022-11-16,2227.19,0.0017676744960102,11.2022,7.5,11.98,4.0
2022-11-17,2212.93,-0.0064026867936728,11.2022,7.5,11.98,4.0
2022-11-18,2206.32,-0.0029869900990991,11.2022,7.5,11.98,4.0
2022-11-21,2166.31,-0.0181342688277313,11.2022,7.5,11.98,4.0
2022-11-22,2196.04,0.0137237976097603,11.2022,7.5,11.98,4.0
2022-11-23,2211.89,0.0072175370211835,11.2022,7.5,11.98,4.0
2022-11-24,2210.95,-0.0004249759255658,11.2022,7.5,11.98,4.0
2022-11-25,2195.17,-0.0071372034645739,11.2022,7.5,11.98,4.0
2022-11-28,2177.45,-0.0080722677514726,11.2022,7.5,11.98,4.0
2022-11-29,2185.32,0.00361431950217,11.2022,7.5,11.98,4.0
2022-11-30,2174.53,-0.0049374919920194,11.2022,7.5,11.98,4.0
2022-12-01,2187.29,0.0058679346801375,12.2022,7.5,11.94,4.0
2022-12-02,2180.44,-0.0031317292174334,12.2022,7.5,11.94,4.0
2022-12-05,2208.28,0.0127680651611601,12.2022,7.5,11.94,4.0
2022-12-06,2196.24,-0.0054522071476444,12.2022,7.5,11.94,4.0
2022-12-07,2192.88,-0.001529887443995,12.2022,7.5,11.94,4.0
2022-12-08,2184.43,-0.003853380029915,12.2022,7.5,11.94,4.0
2022-12-09,2177.85,-0.0030122274460614,12.2022,7.5,11.94,4.0
2022-12-12,2173.16,-0.0021535000114791,12.2022,7.5,11.94,4.0
2022-12-13,2174.38,0.0005613944670435,12.2022,7.5,11.94,4.0
2022-12-14,2159.81,-0.0067007606766067,12.2022,7.5,11.94,4.0
2022-12-15,2126.8,-0.0152837518115018,12.2022,7.5,11.94,4.0
2022-12-16,2132.75,0.002797630242618,12.2022,7.5,11.94,4.0
2022-12-19,2129.98,-0.0012987926386121,12.2022,7.5,11.94,4.0
2022-12-20,2119.37,-0.0049812674297411,12.2022,7.5,11.94,4.0
2022-12-21,2116.13,-0.00152875618698,12.2022,7.5,11.94,4.0
2022-12-22,2122.91,0.0032039619494075,12.2022,7.5,11.94,4.0
2022-12-23,2124.02,0.0005228671964427,12.2022,7.5,11.94,4.0
2022-12-26,2139.21,0.0071515334130562,12.2022,7.5,11.94,4.0
2022-12-27,2150.92,0.0054739833863903,12.2022,7.5,11.94,4.0
2022-12-28,2139.77,-0.0051838283153256,12.2022,7.5,11.94,4.0
2022-12-29,2147.06,0.0034069082191077,12.2022,7.5,11.94,4.0
2022-12-30,2154.12,0.0032882173763191,12.2022,7.5,11.94,4.0
2023-01-03,2172.68,0.0086160473882606,1.2023,7.5,11.77,4.0
2023-01-04,2168.42,-0.001960712115912,1.2023,7.5,11.77,4.0
2023-01-05,2156.67,-0.0054186919508213,1.2023,7.5,11.77,4.0
2023-01-06,2156.39,-0.0001298297838798,1.2023,7.5,11.77,4.0
2023-01-09,2163.5,0.003297177226754,1.2023,7.5,11.77,4.0
2023-01-10,2159.51,-0.0018442338802864,1.2023,7.5,11.77,4.0
2023-01-11,2186.98,0.0127204782566414,1.2023,7.5,11.77,4.0
2023-01-12,2185.93,-0.0004801141299876,1.2023,7.5,11.77,4.0
2023-01-13,2199.94,0.0064091713824323,1.2023,7.5,11.77,4.0
2023-01-16,2224.9,0.0113457639753811,1.2023,7.5,11.77,4.0
2023-01-17,2196.84,-0.0126118027776529,1.2023,7.5,11.77,4.0
2023-01-18,2196.26,-0.0002640155860235,1.2023,7.5,11.77,4.0
2023-01-19,2168.83,-0.0124894138216787,1.2023,7.5,11.77,4.0
2023-01-20,2166.69,-0.0009867071185846,1.2023,7.5,11.77,4.0
2023-01-23,2185.31,0.0085937536057303,1.2023,7.5,11.77,4.0
2023-01-24,2172.75,-0.0057474683225721,1.2023,7.5,11.77,4.0
2023-01-25,2170.15,-0.0011966402025083,1.2023,7.5,11.77,4.0
2023-01-26,2166.92,-0.0014883763795129,1.2023,7.5,11.77,4.0
2023-01-27,2189.35,0.0103510974101488,1.2023,7.5,11.77,4.0
2023-01-30,2204.41,0.0068787539680725,1.2023,7.5,11.77,4.0
2023-01-31,2225.6,0.0096125493896326,1.2023,7.5,11.77,4.0
2023-02-01,2230.15,0.0020443925233646,2.2023,7.5,10.99,4.0
2023-02-02,2243.54,0.0060040804430194,2.2023,7.5,10.99,4.0
2023-02-03,2248.3,0.0021216470399458,2.2023,7.5,10.99,4.0
2023-02-06,2272.37,0.0107058666548056,2.2023,7.5,10.99,4.0
2023-02-07,2267.69,-0.0020595237571345,2.2023,7.5,10.99,4.0
2023-02-08,2251.97,-0.0069321644492854,2.2023,7.5,10.99,4.0
2023-02-09,2262.45,0.0046537032020852,2.2023,7.5,10.99,4.0
2023-02-10,2261.58,-0.0003845388848371,2.2023,7.5,10.99,4.0
2023-02-13,2264.27,0.0011894339355671,2.2023,7.5,10.99,4.0
2023-02-14,2232.23,-0.0141502559323755,2.2023,7.5,10.99,4.0
2023-02-15,2166.46,-0.0294638097328679,2.2023,7.5,10.99,4.0
2023-02-16,2153.96,-0.0057697811175835,2.2023,7.5,10.99,4.0
2023-02-17,2168.88,0.0069267767275158,2.2023,7.5,10.99,4.0
2023-02-20,2183.57,0.0067730810372172,2.2023,7.5,10.99,4.0
2023-02-21,2212.42,0.0132123082841402,2.2023,7.5,10.99,4.0
2023-02-22,2212.4,-9.03987488809488e-06,2.2023,7.5,10.99,4.0
2023-02-24,2208.03,-0.0019752305188934,2.2023,7.5,10.99,4.0
2023-02-27,2241.1,0.0149771515785563,2.2023,7.5,10.99,4.0
2023-02-28,2253.16,0.005381285975637,2.2023,7.5,10.99,4.0
2023-03-01,2279.65,0.0117568215306504,3.2023,7.5,3.51,4.0
2023-03-02,2254.3,-0.0111201280898383,3.2023,7.5,3.51,4.0
2023-03-03,2272.2,0.0079403806059528,3.2023,7.5,3.51,4.0
2023-03-06,2294.12,0.0096470381128421,3.2023,7.5,3.51,4.0
2023-03-07,2295.6,0.0006451275434589,3.2023,7.5,3.51,4.0
2023-03-09,2290.14,-0.0023784631468897,3.2023,7.5,3.51,4.0
2023-03-10,2276.25,-0.0060651313893472,3.2023,7.5,3.51,4.0
2023-03-13,2269.47,-0.0029785831960462,3.2023,7.5,3.51,4.0
2023-03-14,2290.32,0.0091871670478131,3.2023,7.5,3.51,4.0
2023-03-15,2262.07,-0.0123345209403052,3.2023,7.5,3.51,4.0
2023-03-16,2258.22,-0.0017019809289723,3.2023,7.5,3.51,4.0
2023-03-17,2322.78,0.0285888885936713,3.2023,7.5,3.51,4.0
2023-03-20,2397.16,0.032021973669482,3.2023,7.5,3.51,4.0
2023-03-21,2398.15,0.000412988703299,3.2023,7.5,3.51,4.0
2023-03-22,2393.88,-0.0017805391656068,3.2023,7.5,3.51,4.0
2023-03-23,2388.35,-0.0023100573128144,3.2023,7.5,3.51,4.0
2023-03-24,2391.53,0.0013314631440117,3.2023,7.5,3.51,4.0
2023-03-27,2440.68,0.0205516970307708,3.2023,7.5,3.51,4.0
2023-03-28,2442.19,0.0006186800399889,3.2023,7.5,3.51,4.0
2023-03-29,2460.87,0.0076488725283454,3.2023,7.5,3.51,4.0
2023-03-30,2465.93,0.0020561833822996,3.2023,7.5,3.51,4.0
2023-03-31,2450.67,-0.0061883346242592,3.2023,7.5,3.51,4.0
2023-04-03,2473.32,0.0092423704537942,4.2023,7.5,2.31,4.0
2023-04-04,2480.45,0.0028827648666567,4.2023,7.5,2.31,4.0
2023-04-05,2500.8,0.0082041565038604,4.2023,7.5,2.31,4.0
2023-04-06,2498.3,-0.0009996801023672,4.2023,7.5,2.31,4.0
2023-04-07,2508.39,0.0040387463475162,4.2023,7.5,2.31,4.0
2023-04-10,2547.35,0.015531875027408,4.2023,7.5,2.31,4.0
2023-04-11,2533.69,-0.0053624354721573,4.2023,7.5,2.31,4.0
2023-04-12,2538.47,0.0018865764951512,4.2023,7.5,2.31,4.0
2023-04-13,2544.28,0.0022887802495206,4.2023,7.5,2.31,4.0
2023-04-14,2554.85,0.0041544169666858,4.2023,7.5,2.31,4.0
2023-04-17,2596.11,0.0161496761062294,4.2023,7.5,2.31,4.0
2023-04-18,2615.62,0.0075150898844809,4.2023,7.5,2.31,4.0
2023-04-19,2606.55,-0.0034676290898524,4.2023,7.5,2.31,4.0
2023-04-20,2637.85,0.0120082100861291,4.2023,7.5,2.31,4.0
2023-04-21,2639.95,0.0007961028868206,4.2023,7.5,2.31,4.0
2023-04-24,2635.43,-0.0017121536392734,4.2023,7.5,2.31,4.0
2023-04-25,2626.86,-0.0032518412555065,4.2023,7.5,2.31,4.0
2023-04-26,2620.33,-0.0024858576399199,4.2023,7.5,2.31,4.0
2023-04-27,2646.18,0.0098651696542038,4.2023,7.5,2.31,4.0
2023-04-28,2634.94,-0.0042476324361909,4.2023,7.5,2.31,4.0
2023-05-02,2580.51,-0.0206570168580688,5.2023,7.5,2.51,4.0
2023-05-03,2532.42,-0.0186358510526989,5.2023,7.5,2.51,4.0
2023-05-04,2524.51,-0.0031234945230252,5.2023,7.5,2.51,4.0
2023-05-05,2538.24,0.0054386791892286,5.2023,7.5,2.51,4.0
2023-05-08,2527.59,-0.0041958207261723,5.2023,7.5,2.51,4.0
2023-05-10,2548.63,0.0083241348478193,5.2023,7.5,2.51,4.0
2023-05-11,2595.12,0.0182411727084745,5.2023,7.5,2.51,4.0
2023-05-12,2565.17,-0.011540892136009,5.2023,7.5,2.51,4.0
2023-05-15,2611.07,0.0178935509147541,5.2023,7.5,2.51,4.0
2023-05-16,2633.71,0.0086707748164545,5.2023,7.5,2.51,4.0
2023-05-17,2634.48,0.0002923632442448,5.2023,7.5,2.51,4.0
2023-05-18,2632.91,-0.0005959430324011,5.2023,7.5,2.51,4.0
2023-05-19,2626.16,-0.0025637032788815,5.2023,7.5,2.51,4.0
2023-05-22,2633.26,0.0027035671855486,5.2023,7.5,2.51,4.0
2023-05-23,2641.66,0.0031899622521132,5.2023,7.5,2.51,4.0
2023-05-24,2654.99,0.0050460695168945,5.2023,7.5,2.51,4.0
2023-05-25,2649.98,-0.0018870127571101,5.2023,7.5,2.51,4.0
2023-05-26,2682.03,0.0120944309013653,5.2023,7.5,2.51,4.0
2023-05-29,2732.0,0.0186314097903452,5.2023,7.5,2.51,4.0
2023-05-30,2698.75,-0.0121705710102488,5.2023,7.5,2.51,4.0
2023-05-31,2717.64,0.006999536822603,5.2023,7.5,2.51,4.0
2023-06-01,2721.73,0.0015049822640231,6.2023,7.5,3.25,4.0
2023-06-02,2719.48,-0.0008266800895019,6.2023,7.5,3.25,4.0
2023-06-05,2694.14,-0.0093179578448822,6.2023,7.5,3.25,4.0
2023-06-06,2681.25,-0.0047844581202164,6.2023,7.5,3.25,4.0
2023-06-07,2694.69,0.0050125874125874,6.2023,7.5,3.25,4.0
2023-06-08,2709.69,0.0055665030114782,6.2023,7.5,3.25,4.0
2023-06-09,2708.04,-0.0006089257442734,6.2023,7.5,3.25,4.0
2023-06-13,2757.28,0.018182892424041,6.2023,7.5,3.25,4.0
2023-06-14,2765.18,0.0028651424592349,6.2023,7.5,3.25,4.0
2023-06-15,2800.17,0.0126537874568743,6.2023,7.5,3.25,4.0
2023-06-16,2800.79,0.0002214151283672,6.2023,7.5,3.25,4.0
2023-06-19,2815.07,0.0050985614772975,6.2023,7.5,3.25,4.0
2023-06-20,2803.69,-0.0040425282497416,6.2023,7.5,3.25,4.0
2023-06-21,2819.3,0.0055676626160525,6.2023,7.5,3.25,4.0
2023-06-22,2815.83,-0.0012308019721207,6.2023,7.5,3.25,4.0
2023-06-23,2795.06,-0.0073761555207523,6.2023,7.5,3.25,4.0
2023-06-26,2757.13,-0.0135703705823845,6.2023,7.5,3.25,4.0
2023-06-27,2776.63,0.0070725718410085,6.2023,7.5,3.25,4.0
2023-06-28,2780.92,0.0015450384098709,6.2023,7.5,3.25,4.0
2023-06-29,2796.41,0.0055700991038936,6.2023,7.5,3.25,4.0
2023-06-30,2797.37,0.0003432972990369,6.2023,7.5,3.25,4.0
2023-07-03,2793.93,-0.0012297264930989,7.2023,8.5,4.3,4.0
2023-07-04,2808.22,0.005114659279223,7.2023,8.5,4.3,4.0
2023-07-05,2805.0,-0.0011466338107412,7.2023,8.5,4.3,4.0
2023-07-06,2819.6,0.0052049910873439,7.2023,8.5,4.3,4.0
2023-07-07,2832.51,0.0045786636402327,7.2023,8.5,4.3,4.0
2023-07-10,2856.76,0.0085613113457674,7.2023,8.5,4.3,4.0
2023-07-11,2860.33,0.0012496674554389,7.2023,8.5,4.3,4.0
2023-07-12,2896.83,0.012760765366234,7.2023,8.5,4.3,4.0
2023-07-13,2885.63,-0.0038662952261609,7.2023,8.5,4.3,4.0
2023-07-14,2902.72,0.0059224502101793,7.2023,8.5,4.3,4.0
2023-07-17,2917.61,0.0051296714805424,7.2023,8.5,4.3,4.0
2023-07-18,2954.52,0.0126507655238361,7.2023,8.5,4.3,4.0
2023-07-19,2943.43,-0.0037535707999946,7.2023,8.5,4.3,4.0
2023-07-20,2917.48,-0.0088162449930861,7.2023,8.5,4.3,4.0
2023-07-21,2923.54,0.0020771350617656,7.2023,8.5,4.3,4.0
2023-07-24,2937.47,0.0047647714756766,7.2023,8.5,4.3,4.0
2023-07-25,2975.36,0.0128988551372439,7.2023,8.5,4.3,4.0
2023-07-26,2970.42,-0.0016603032910303,7.2023,8.5,4.3,4.0
2023-07-27,2987.85,0.0058678570707171,7.2023,8.5,4.3,4.0
2023-07-28,3008.61,0.0069481399668658,7.2023,8.5,4.3,4.0
2023-07-31,3073.5,0.021568099554279,7.2023,8.5,4.3,4.0
2023-08-01,3093.64,0.0065527899788513,8.2023,12.0,5.15,4.0
2023-08-02,3106.46,0.0041439857255531,8.2023,12.0,5.15,4.0
2023-08-03,3147.8,0.0133077522324447,8.2023,12.0,5.15,4.0
2023-08-04,3092.44,-0.0175868860791664,8.2023,12.0,5.15,4.0
2023-08-07,3084.08,-0.0027033669206193,8.2023,12.0,5.15,4.0
2023-08-08,3085.31,0.000398822339239,8.2023,12.0,5.15,4.0
2023-08-09,3099.52,0.0046056960240623,8.2023,12.0,5.15,4.0
2023-08-10,3148.86,0.0159185938467891,8.2023,12.0,5.15,4.0
2023-08-11,3155.51,0.0021118754088782,8.2023,12.0,5.15,4.0
2023-08-14,3131.0,-0.0077673656556309,8.2023,12.0,5.15,4.0
2023-08-15,3115.25,-0.0050303417438517,8.2023,12.0,5.15,4.0
2023-08-16,3049.46,-0.021118690313779,8.2023,12.0,5.15,4.0
2023-08-17,3059.02,0.0031349812753733,8.2023,12.0,5.15,4.0
2023-08-18,3111.22,0.0170642885630036,8.2023,12.0,5.15,4.0
2023-08-21,3139.93,0.0092278913095185,8.2023,12.0,5.15,4.0
2023-08-22,3164.25,0.0077453955979911,8.2023,12.0,5.15,4.0
2023-08-23,3146.2,-0.0057043533222723,8.2023,12.0,5.15,4.0
2023-08-24,3137.37,-0.0028065602949589,8.2023,12.0,5.15,4.0
2023-08-25,3157.33,0.0063620165935163,8.2023,12.0,5.15,4.0
2023-08-28,3198.72,0.013109177691277,8.2023,12.0,5.15,4.0
2023-08-29,3211.36,0.0039515806322529,8.2023,12.0,5.15,4.0
2023-08-30,3212.68,0.0004110408051416,8.2023,12.0,5.15,4.0
2023-08-31,3227.99,0.0047654917389843,8.2023,12.0,5.15,4.0
2023-09-01,3231.35,0.0010408954178917,9.2023,13.0,6.0,4.0
2023-09-04,3268.97,0.0116421928915158,9.2023,13.0,6.0,4.0
2023-09-05,3264.43,-0.0013888166609054,9.2023,13.0,6.0,4.0
2023-09-06,3245.47,-0.0058080583746626,9.2023,13.0,6.0,4.0
2023-09-07,3169.07,-0.0235405041488596,9.2023,13.0,6.0,4.0
2023-09-08,3142.88,-0.0082642541818261,9.2023,13.0,6.0,4.0
2023-09-11,3122.37,-0.0065258616300972,9.2023,13.0,6.0,4.0
2023-09-12,3165.92,0.0139477384166515,9.2023,13.0,6.0,4.0
2023-09-13,3148.32,-0.0055592055389902,9.2023,13.0,6.0,4.0
2023-09-14,3139.49,-0.0028046704274026,9.2023,13.0,6.0,4.0
2023-09-15,3152.53,0.0041535408617323,9.2023,13.0,6.0,4.0
2023-09-18,3135.18,-0.0055035162234777,9.2023,13.0,6.0,4.0
2023-09-19,3083.85,-0.016372265707232,9.2023,13.0,6.0,4.0
2023-09-20,3068.15,-0.0050910387989039,9.2023,13.0,6.0,4.0
2023-09-21,3019.22,-0.0159477209393283,9.2023,13.0,6.0,4.0
2023-09-22,3049.07,0.0098866594683395,9.2023,13.0,6.0,4.0
2023-09-25,3045.39,-0.001206925390365,9.2023,13.0,6.0,4.0
2023-09-26,3051.91,0.0021409408975534,9.2023,13.0,6.0,4.0
2023-09-27,3067.61,0.0051443194589617,9.2023,13.0,6.0,4.0
2023-09-28,3108.07,0.0131894210802547,9.2023,13.0,6.0,4.0
2023-09-29,3133.26,0.0081047080664207,9.2023,13.0,6.0,4.0
2023-10-02,3132.33,-0.0002968154573831,10.2023,15.0,6.69,4.0
2023-10-03,3143.88,0.0036873509496127,10.2023,15.0,6.69,4.0
2023-10-04,3134.25,-0.0030630940112218,10.2023,15.0,6.69,4.0
2023-10-05,3131.76,-0.0007944484326393,10.2023,15.0,6.69,4.0
2023-10-06,3144.89,0.0041925307175516,10.2023,15.0,6.69,4.0
2023-10-09,3174.02,0.0092626451163633,10.2023,15.0,6.69,4.0
2023-10-10,3177.03,0.0009483242071568,10.2023,15.0,6.69,4.0
2023-10-11,3194.12,0.0053792378416319,10.2023,15.0,6.69,4.0
2023-10-12,3174.66,-0.0060924448674439,10.2023,15.0,6.69,4.0
2023-10-13,3192.33,0.0055659503694884,10.2023,15.0,6.69,4.0
2023-10-16,3234.78,0.0132974974391746,10.2023,15.0,6.69,4.0
2023-10-17,3247.15,0.003824062223706,10.2023,15.0,6.69,4.0
2023-10-18,3249.21,0.0006344024760174,10.2023,15.0,6.69,4.0
2023-10-19,3255.16,0.0018312143567205,10.2023,15.0,6.69,4.0
2023-10-20,3269.27,0.0043346563609776,10.2023,15.0,6.69,4.0
2023-10-23,3263.68,-0.0017098618345992,10.2023,15.0,6.69,4.0
2023-10-24,3265.01,0.0004075154426905,10.2023,15.0,6.69,4.0
2023-10-25,3265.28,8.269499940283254e-05,10.2023,15.0,6.69,4.0
2023-10-26,3223.89,-0.0126757889063113,10.2023,15.0,6.69,4.0
2023-10-27,3224.18,8.995344133944094e-05,10.2023,15.0,6.69,4.0
2023-10-30,3227.07,0.0008963519406486,10.2023,15.0,6.69,4.0
2023-10-31,3200.97,-0.0080878319962072,10.2023,15.0,6.69,4.0
2023-11-01,3206.52,0.0017338494268925,11.2023,15.0,7.48,4.0
2023-11-02,3197.22,-0.0029003405561169,11.2023,15.0,7.48,4.0
2023-11-03,3208.63,0.0035687253301306,11.2023,15.0,7.48,4.0
2023-11-06,3235.11,0.0082527433826897,11.2023,15.0,7.48,4.0
2023-11-07,3246.34,0.0034712884569612,11.2023,15.0,7.48,4.0
2023-11-08,3245.43,-0.0002803156785796,11.2023,15.0,7.48,4.0
2023-11-09,3239.92,-0.0016977719439333,11.2023,15.0,7.48,4.0
2023-11-10,3242.06,0.0006605101360526,11.2023,15.0,7.48,4.0
2023-11-13,3248.27,0.0019154488195776,11.2023,15.0,7.48,4.0
2023-11-14,3212.39,-0.0110458798067895,11.2023,15.0,7.48,4.0
